date,model,horizon,forecast,actual
2013-07-01,AR_ranks,1,-0.020881951382205666,0.058899129495060265
2013-08-01,RW,1,0.058899129495060265,0.06846125895213125
2013-08-01,AR(1) on YoY,1,0.05383605203826836,0.06846125895213125
2013-08-01,AR_lags,1,0.04328639845992411,0.06846125895213125
2013-08-01,AR+_lags,1,0.04020743849682994,0.06846125895213125
2013-08-01,AR_ranks,1,0.005658875026861493,0.06846125895213125
2013-09-01,RW,1,0.06846125895213125,0.08439418564672636
2013-09-01,AR(1) on YoY,1,0.06280402199663755,0.08439418564672636
2013-09-01,AR_lags,1,0.06014021488140801,0.08439418564672636
2013-09-01,AR+_lags,1,0.060367521514755045,0.08439418564672636
2013-09-01,AR_ranks,1,0.06312418757377787,0.08439418564672636
2013-10-01,RW,1,0.08439418564672636,0.09288494530770297
2013-10-01,AR(1) on YoY,1,0.07777053139132356,0.09288494530770297
2013-10-01,AR_lags,1,0.0714928709851025,0.09288494530770297
2013-10-01,AR+_lags,1,0.07104894713232425,0.09288494530770297
2013-10-01,AR_ranks,1,0.06520023608622497,0.09288494530770297
2013-11-01,RW,1,0.09288494530770297,0.11661811775313484
2013-11-01,AR(1) on YoY,1,0.08582386484653343,0.11661811775313484
2013-11-01,AR_lags,1,0.0932922938588056,0.11661811775313484
2013-11-01,AR+_lags,1,0.09152964474184129,0.11661811775313484
2013-11-01,AR_ranks,1,0.08194636280851175,0.11661811775313484
2013-12-01,RW,1,0.11661811775313484,0.12805921557531205
2013-12-01,AR(1) on YoY,1,0.10830175107966455,0.12805921557531205
2013-12-01,AR_lags,1,0.09071166552703723,0.12805921557531205
2013-12-01,AR+_lags,1,0.09074262800068483,0.12805921557531205
2013-12-01,AR_ranks,1,0.08833858282616283,0.12805921557531205
2014-01-01,RW,1,0.12805921557531205,0.11974226030714667
2014-01-01,AR(1) on YoY,1,0.11930878035537602,0.11974226030714667
2014-01-01,AR_lags,1,0.10470865772985957,0.11974226030714667
2014-01-01,AR+_lags,1,0.10606873504857492,0.11974226030714667
2014-01-01,AR_ranks,1,0.0971576686759683,0.11974226030714667
2014-02-01,RW,1,0.11974226030714667,0.14108523529987593
2014-02-01,AR(1) on YoY,1,0.11156174399565358,0.14108523529987593
2014-02-01,AR_lags,1,0.12282988831980418,0.14108523529987593
2014-02-01,AR+_lags,1,0.1236524666366013,0.14108523529987593
2014-02-01,AR_ranks,1,0.10564753186382184,0.14108523529987593
2014-03-01,RW,1,0.14108523529987593,0.13706631489980303
2014-03-01,AR(1) on YoY,1,0.13203572111552964,0.13706631489980303
2014-03-01,AR_lags,1,0.11121728165880714,0.13706631489980303
2014-03-01,AR+_lags,1,0.11047486630174982,0.13706631489980303
2014-03-01,AR_ranks,1,0.09961081594551324,0.13706631489980303
2014-04-01,RW,1,0.13706631489980303,0.2776416041239867
2014-04-01,AR(1) on YoY,1,0.12838160987767347,0.2776416041239867
2014-04-01,AR_lags,1,0.1310091874275363,0.2776416041239867
2014-04-01,AR+_lags,1,0.13376740181628147,0.2776416041239867
2014-04-01,AR_ranks,1,0.12011594362051911,0.2776416041239867
2014-05-01,RW,1,0.2776416041239867,0.304676955908804
2014-05-01,AR(1) on YoY,1,0.26534721976643216,0.304676955908804
2014-05-01,AR_lags,1,0.16432256689402755,0.304676955908804
2014-05-01,AR+_lags,1,0.16351799403821132,0.304676955908804
2014-05-01,AR_ranks,1,0.13172628169868836,0.304676955908804
2014-06-01,RW,1,0.304676955908804,0.29248123630483125
2014-06-01,AR(1) on YoY,1,0.29382830435666574,0.29248123630483125
2014-06-01,AR_lags,1,0.31206439981525114,0.29248123630483125
